date,sp500,nasdaq_comp,nasdaq_100
2002-02-25,,1769.88,1407.99
2002-02-26,,1766.86,1401.19
2002-02-27,,1751.88,1378.48
2002-02-28,,1731.49,1359.22
2002-03-01,,1802.74,1435.41
2002-03-04,,1859.32,1494.7
2002-03-05,,1866.29,1498.95
2002-03-06,,1890.4,1519.95
2002-03-07,,1881.63,1506.81
2002-03-08,,1929.67,1555.11
2002-03-11,,1929.49,1553.8
2002-03-12,,1897.12,1520.54
2002-03-13,,1862.03,1486.27
2002-03-14,,1854.14,1477.19
2002-03-15,,1868.3,1495.41
2002-03-18,,1877.06,1505.89
2002-03-19,,1880.87,1504.67
2002-03-20,,1832.87,1451.02
2002-03-21,,1868.83,1488.97
2002-03-22,,1851.39,1470.1
2002-03-25,,1812.49,1427.6
2002-03-26,,1824.17,1439.55
2002-03-27,,1826.75,1436.51
2002-03-28,,1845.35,1452.81
2002-04-01,,1862.62,1478.5
2002-04-02,,1804.4,1410.41
2002-04-03,,1784.35,1394.21
2002-04-04,,1789.75,1396.97
2002-04-05,,1770.03,1376.72
2002-04-08,,1785.87,1392.96
2002-04-09,,1742.57,1345.32
2002-04-10,,1767.07,1363.29
2002-04-11,,1725.24,1324.65
2002-04-12,,1756.19,1351.85
2002-04-15,,1753.78,1355.09
2002-04-16,,1816.79,1413.93
2002-04-17,,1810.67,1403.71
2002-04-18,,1802.43,1395.9
2002-04-19,,1796.83,1385.01
2002-04-22,,1758.68,1349.83
2002-04-23,,1730.29,1322.81
2002-04-24,,1713.34,1302.32
2002-04-25,,1713.7,1302.32
2002-04-26,,1663.89,1250.89
2002-04-29,,1656.93,1246.75
2002-04-30,,1688.23,1277.07
2002-05-01,,1677.53,1267.43
2002-05-02,,1644.82,1225.37
2002-05-03,,1613.03,1190.74
2002-05-06,,1578.48,1161.16
2002-05-07,,1573.82,1159.25
2002-05-08,,1696.29,1282.41
2002-05-09,,1650.49,1240.41
2002-05-10,,1600.85,1188.78
2002-05-13,,1652.54,1241.54
2002-05-14,,1719.05,1305.55
2002-05-15,,1725.56,1311.05
2002-05-16,,1730.44,1315.85
2002-05-17,,1741.39,1325.8
2002-05-20,,1701.59,1292.21
2002-05-21,,1664.18,1255.91
2002-05-22,,1673.45,1264.51
2002-05-23,,1697.63,1286.77
2002-05-24,,1661.49,1253.03
2002-05-28,,1652.17,1244.82
2002-05-29,,1624.39,1218.68
2002-05-30,,1631.92,1227.9
2002-05-31,,1615.73,1208.36
2002-06-03,,1562.56,1159.15
2002-06-04,,1578.12,1178.8
2002-06-05,,1595.26,1195.6
2002-06-06,,1554.88,1157.62
2002-06-07,,1535.48,1140.24
2002-06-10,,1530.69,1135.62
2002-06-11,,1497.18,1100.97
2002-06-12,,1519.12,1123.34
2002-06-13,,1496.86,1106.54
2002-06-14,,1504.74,1109.6
2002-06-17,,1553.29,1149.91
2002-06-18,,1542.96,1138.31
2002-06-19,,1496.83,1097.54
2002-06-20,,1464.75,1062.45
2002-06-21,,1440.96,1035.63
2002-06-24,,1460.34,1057.68
2002-06-25,,1423.99,1022.74
2002-06-26,,1429.33,1027.22
2002-06-27,,1459.2,1050.64
2002-06-28,,1463.21,1051.41
2002-07-01,,1403.8,998.17
2002-07-02,,1357.82,963.66
2002-07-03,,1380.17,995.68
2002-07-05,,1448.36,1060.89
2002-07-08,,1405.61,1014.33
2002-07-09,,1381.12,990.23
2002-07-10,,1346.01,959.05
2002-07-11,,1374.43,998.03
2002-07-12,,1373.5,1000.82
2002-07-15,,1382.62,1021.02
2002-07-16,,1375.26,1011.3
2002-07-17,,1397.25,1028.74
2002-07-18,,1356.95,994.61
2002-07-19,,1319.15,965.45
2002-07-22,,1282.65,939.1
2002-07-23,,1229.05,896.69
2002-07-24,,1290.23,951.58
2002-07-25,,1240.08,894.45
2002-07-26,,1262.12,910.91
2002-07-29,,1335.25,970.13
2002-07-30,,1344.19,980.36
2002-07-31,,1328.26,962.11
2002-08-01,,1280.0,913.59
2002-08-02,,1247.92,892.51
2002-08-05,,1206.01,857.08
2002-08-06,,1259.55,901.91
2002-08-07,,1280.9,919.08
2002-08-08,,1316.52,947.24
2002-08-09,,1306.12,937.33
2002-08-12,,1306.84,938.98
2002-08-13,,1269.28,907.62
2002-08-14,,1334.3,968.84
2002-08-15,,1345.01,980.98
2002-08-16,,1361.01,996.06
2002-08-19,,1394.54,1025.95
2002-08-20,,1376.59,1008.02
2002-08-21,,1409.25,1035.47
2002-08-22,,1422.95,1049.03
2002-08-23,,1380.62,1010.49
2002-08-26,,1391.74,1016.79
2002-08-27,,1347.78,974.47
2002-08-28,,1314.38,944.83
2002-08-29,,1335.77,961.75
2002-08-30,,1314.85,942.38
2002-09-03,,1263.84,899.64
2002-09-04,,1292.31,920.98
2002-09-05,,1251.0,882.92
2002-09-06,,1295.3,922.22
2002-09-09,,1304.6,932.23
2002-09-10,,1320.09,947.72
2002-09-11,,1315.45,946.4
2002-09-12,,1279.68,915.01
2002-09-13,,1291.4,923.83
2002-09-16,,1275.88,908.48
2002-09-17,,1259.94,897.53
2002-09-18,,1252.13,895.2
2002-09-19,,1216.45,865.93
2002-09-20,,1221.09,871.6
2002-09-23,,1184.93,843.08
2002-09-24,,1182.17,843.77
2002-09-25,,1222.29,880.44
2002-09-26,,1221.61,873.74
2002-09-27,,1199.16,860.35
2002-09-30,,1172.06,832.52
2002-10-01,,1213.72,870.63
2002-10-02,,1187.3,849.56
2002-10-03,,1165.56,833.21
2002-10-04,,1139.9,815.4
2002-10-07,,1119.4,804.64
2002-10-08,,1129.21,811.47
2002-10-09,,1114.11,807.42
2002-10-10,,1163.37,849.57
2002-10-11,,1210.47,890.61
2002-10-14,,1220.53,900.75
2002-10-15,,1282.44,950.42
2002-10-16,,1232.42,910.13
2002-10-17,,1272.29,945.06
2002-10-18,,1287.86,956.13
2002-10-21,,1309.67,979.35
2002-10-22,,1292.8,963.87
2002-10-23,,1320.23,989.32
2002-10-24,,1298.71,964.91
2002-10-25,,1331.13,995.55
2002-10-28,,1315.83,979.46
2002-10-29,,1300.54,960.82
2002-10-30,,1326.73,986.09
2002-10-31,,1329.75,989.54
2002-11-01,,1360.7,1019.06
2002-11-04,,1396.54,1046.99
2002-11-05,,1401.17,1050.39
2002-11-06,,1418.99,1065.86
2002-11-07,,1376.71,1025.79
2002-11-08,,1359.28,1008.44
2002-11-11,,1319.19,972.48
2002-11-12,,1349.56,1001.94
2002-11-13,,1361.34,1011.94
2002-11-14,,1411.52,1057.83
2002-11-15,,1411.14,1061.28
2002-11-18,,1393.69,1045.19
2002-11-19,,1374.51,1025.96
2002-11-20,,1419.35,1070.53
2002-11-21,,1467.55,1118.14
2002-11-22,,1468.74,1116.01
2002-11-25,,1481.9,1127.06
2002-11-26,,1444.43,1087.49
2002-11-27,,1487.94,1125.67
2002-11-29,,1478.78,1116.1
2002-12-02,,1484.78,1120.43
2002-12-03,,1448.96,1088.8
2002-12-04,,1430.35,1069.49
2002-12-05,,1410.75,1053.06
2002-12-06,,1422.44,1065.97
2002-12-09,,1367.14,1014.84
2002-12-10,,1390.76,1033.07
2002-12-11,,1396.59,1036.34
2002-12-12,,1399.55,1039.95
2002-12-13,,1362.42,1005.85
2002-12-16,,1400.33,1042.44
2002-12-17,,1392.05,1040.02
2002-12-18,,1361.51,1013.72
2002-12-19,,1354.1,1006.05
2002-12-20,,1363.05,1013.61
2002-12-23,,1381.69,1032.3
2002-12-24,,1372.47,1023.32
2002-12-26,,1367.89,1016.46
2002-12-27,,1348.31,997.85
2002-12-30,,1339.54,989.89
2002-12-31,,1335.51,984.3
2003-01-02,,1384.85,1027.86
2003-01-03,,1387.08,1031.63
2003-01-06,,1421.32,1061.48
2003-01-07,,1431.57,1071.85
2003-01-08,,1401.07,1042.52
2003-01-09,,1438.46,1076.05
2003-01-10,,1447.72,1087.36
2003-01-13,,1446.04,1083.0
2003-01-14,,1460.99,1094.87
2003-01-15,,1438.8,1073.6
2003-01-16,,1423.75,1061.46
2003-01-17,,1376.19,1017.58
2003-01-21,,1364.25,1008.93
2003-01-22,,1358.23,1027.08
2003-01-23,,1393.67,1039.16
2003-01-24,,1340.22,992.85
2003-01-27,,1320.32,982.02
2003-01-28,,1346.5,1006.51
2003-01-29,,1363.31,1022.98
2003-01-30,,1322.06,985.16
2003-01-31,,1331.04,996.04
2003-02-03,,1335.76,997.56
2003-02-04,,1306.15,960.01
2003-02-05,,1301.49,967.59
2003-02-06,,1291.47,960.81
2003-02-07,,1278.54,951.67
2003-02-10,,1298.57,974.48
2003-02-11,,1285.77,962.44
2003-02-12,,1278.74,956.57
2003-02-13,,1261.79,938.52
2003-02-14,,1310.37,982.12
2003-02-18,,1346.92,1015.34
2003-02-19,,1322.12,994.25
2003-02-20,,1329.09,999.58
2003-02-21,,1352.07,1019.25
2003-02-24,,1321.44,994.23
2003-02-25,,1331.35,1001.72
2003-02-26,,1302.83,973.93
2003-02-27,,1331.79,1000.98
2003-02-28,,1342.73,1013.34
2003-03-03,,1316.85,988.4
2003-03-04,,1307.27,982.06
2003-03-05,,1317.69,995.19
2003-03-06,,1299.81,991.69
2003-03-07,,1310.53,992.11
2003-03-10,,1277.18,962.48
2003-03-11,,1269.48,956.94
2003-03-12,,1279.59,971.39
2003-03-13,,1340.78,1029.84
2003-03-14,,1342.43,1020.17
2003-03-17,,1392.41,1077.14
2003-03-18,,1400.55,1082.2
2003-03-19,,1378.57,1058.81
2003-03-20,,1411.41,1089.21
2003-03-21,,1425.73,1099.61
2003-03-24,,1368.37,1045.65
2003-03-25,,1400.14,1075.43
2003-03-26,,1383.35,1074.98
2003-03-27,,1392.46,1070.67
2003-03-28,,1367.89,1044.38
2003-03-31,,1357.0,1032.91
2003-04-01,,1356.37,1031.51
2003-04-02,,1400.86,1066.9
2003-04-03,,1412.08,1078.76
2003-04-04,,1378.22,1044.37
2003-04-07,,1389.51,1053.22
2003-04-08,,1392.52,1056.03
2003-04-09,,1356.6,1023.48
2003-04-10,,1368.11,1035.61
2003-04-11,,1353.74,1020.56
2003-04-14,,1386.5,1050.51
2003-04-15,,1394.03,1058.54
2003-04-16,,1391.99,1051.52
2003-04-17,,1425.5,1084.81
2003-04-21,,1413.71,1070.86
2003-04-22,,1452.34,1103.81
2003-04-23,,1468.08,1115.67
2003-04-24,,1465.92,1115.36
2003-04-25,,1432.02,1081.34
2003-04-28,,1465.4,1110.5
2003-04-29,,1459.48,1103.79
2003-04-30,,1472.69,1116.85
2003-05-01,,1478.85,1119.67
2003-05-02,,1504.22,1137.45
2003-05-05,,1502.66,1152.96
2003-05-06,,1531.82,1161.0
2003-05-07,,1503.06,1131.37
2003-05-08,,1504.04,1132.28
2003-05-09,,1520.15,1143.97
2003-05-12,,1544.41,1163.75
2003-05-13,,1548.59,1165.53
2003-05-14,,1526.14,1140.77
2003-05-15,,1536.03,1149.04
2003-05-16,,1534.35,1146.29
2003-05-19,,1492.46,1112.27
2003-05-20,,1480.13,1103.2
2003-05-21,,1478.15,1104.11
2003-05-22,,1512.8,1137.68
2003-05-23,,1514.49,1135.49
2003-05-27,,1558.28,1174.16
2003-05-28,,1571.85,1181.93
2003-05-29,,1591.26,1198.43
2003-05-30,,1599.92,1201.25
2003-06-02,,1586.48,1180.32
2003-06-03,,1603.74,1198.95
2003-06-04,,1638.57,1228.52
2003-06-05,,1646.01,1231.79
2003-06-06,,1625.18,1210.33
2003-06-09,,1597.32,1188.04
2003-06-10,,1627.77,1212.99
2003-06-11,,1647.57,1230.5
2003-06-12,,1646.08,1218.02
2003-06-13,,1624.12,1201.12
2003-06-16,,1667.77,1242.5
2003-06-17,,1674.09,1229.73
2003-06-18,,1685.04,1255.39
2003-06-19,,1646.79,1222.87
2003-06-20,,1638.93,1217.19
2003-06-23,,1601.45,1189.78
2003-06-24,,1598.25,1188.2
2003-06-25,,1600.28,1186.53
2003-06-26,,1636.15,1217.21
2003-06-27,,1621.25,1199.6
2003-06-30,,1621.44,1199.83
2003-07-01,,1641.77,1219.23
2003-07-02,,1678.77,1245.78
2003-07-03,,1660.95,1228.4
2003-07-07,,1721.25,1282.31
2003-07-08,,1747.44,1298.93
2003-07-09,,1758.18,1285.42
2003-07-10,,1707.49,1260.76
2003-07-11,,1737.41,1271.76
2003-07-14,,1748.88,1290.48
2003-07-15,,1742.1,1285.56
2003-07-16,,1734.14,1277.46
2003-07-17,,1693.47,1249.59
2003-07-18,,1714.84,1267.69
2003-07-21,,1675.18,1232.16
2003-07-22,,1710.34,1265.4
2003-07-23,,1720.04,1270.44
2003-07-24,,1700.29,1252.12
2003-07-25,,1730.91,1278.31
2003-07-28,,1740.59,1285.86
2003-07-29,,1713.21,1257.13
2003-07-30,,1717.07,1261.68
2003-07-31,,1757.37,1298.81
2003-08-01,,1714.01,1260.09
2003-08-04,,1723.27,1277.07
2003-08-05,,1671.04,1226.82
2003-08-06,,1675.46,1237.14
2003-08-07,,1658.43,1225.29
2003-08-08,,1640.88,1204.29
2003-08-11,,1668.06,1230.26
2003-08-12,,1687.48,1241.62
2003-08-13,,1695.83,1233.8
2003-08-14,,1700.34,1254.0
2003-08-15,,1705.33,1257.46
2003-08-18,,1739.59,1284.88
2003-08-19,,1761.63,1301.31
2003-08-20,,1768.52,1307.45
2003-08-21,,1762.97,1299.02
2003-08-22,,1765.3,1304.51
2003-08-25,,1752.12,1295.82
2003-08-26,,1771.22,1309.83
2003-08-27,,1783.12,1320.02
2003-08-28,,1800.65,1332.47
2003-08-29,,1813.82,1344.74
2003-09-02,,1841.48,1361.09
2003-09-03,,1846.51,1354.72
2003-09-04,,1870.0,1376.06
2003-09-05,,1850.69,1355.02
2003-09-08,,1888.65,1387.45
2003-09-09,,1867.81,1364.94
2003-09-10,,1823.81,1332.28
2003-09-11,,1852.6,1358.02
2003-09-12,,1855.04,1357.63
2003-09-15,,1843.79,1345.94
2003-09-16,,1887.87,1383.48
2003-09-17,,1883.1,1369.76
2003-09-18,,1910.51,1401.64
2003-09-19,,1905.9,1383.24
2003-09-22,,1866.88,1358.6
2003-09-23,,1901.73,1388.67
2003-09-24,,1843.43,1339.61
2003-09-25,,1817.2,1325.69
2003-09-26,,1792.06,1309.2
2003-09-29,,1824.59,1335.56
2003-09-30,,1802.71,1302.26
2003-10-01,,1832.25,1336.13
2003-10-02,,1823.64,1325.93
2003-10-03,,1891.62,1385.79
2003-10-06,,1894.22,1384.11
2003-10-07,,1907.88,1392.65
2003-10-08,,1891.99,1376.4
2003-10-09,,1899.21,1386.63
2003-10-10,,1913.92,1393.97
2003-10-13,,1921.96,1405.05
2003-10-14,,1943.33,1421.0
2003-10-15,,1933.03,1409.77
2003-10-16,,1951.76,1427.61
2003-10-17,,1910.24,1392.08
2003-10-20,,1925.16,1409.31
2003-10-21,,1952.48,1429.2
2003-10-22,,1897.36,1385.15
2003-10-23,,1893.2,1387.01
2003-10-24,,1841.62,1370.67
2003-10-27,,1873.62,1369.38
2003-10-28,,1932.26,1420.02
2003-10-29,,1937.37,1423.69
2003-10-30,,1929.77,1413.57
2003-10-31,,1937.14,1411.76
2003-11-03,,1969.26,1445.72
2003-11-04,,1953.64,1425.26
2003-11-05,,1966.15,1437.85
2003-11-06,,1977.91,1443.06
2003-11-07,,1968.81,1436.13
2003-11-10,,1939.73,1412.14
2003-11-11,,1923.5,1401.45
2003-11-12,,1973.11,1443.52
2003-11-13,,1970.4,1442.27
2003-11-14,,1930.26,1407.4
2003-11-17,,1890.72,1377.9
2003-11-18,,1881.75,1364.7
2003-11-19,,1903.43,1382.94
2003-11-20,,1880.91,1394.38
2003-11-21,,1892.82,1375.94
2003-11-24,,1947.14,1419.31
2003-11-25,,1956.2,1411.36
2003-11-26,,1930.63,1400.0
2003-11-28,,1963.06,1426.76
2003-12-01,,1989.82,1447.08
2003-12-02,,1978.23,1431.32
2003-12-03,,1960.13,1419.77
2003-12-04,,1942.67,1434.28
2003-12-05,,1935.58,1405.55
2003-12-08,,1948.94,1419.11
2003-12-09,,1906.84,1383.0
2003-12-10,,1887.46,1372.87
2003-12-11,,1945.92,1422.49
2003-12-12,,1949.02,1404.4
2003-12-15,,1918.26,1396.82
2003-12-16,,1924.29,1407.38
2003-12-17,,1914.65,1390.83
2003-12-18,,1955.3,1432.64
2003-12-19,,1951.02,1416.21
2003-12-22,,1941.62,1419.82
2003-12-23,,1974.78,1448.19
2003-12-24,,1974.31,1447.57
2003-12-26,,1973.14,1442.29
2003-12-29,,2006.48,1470.37
2003-12-30,,2010.13,1470.38
2003-12-31,,1996.62,1459.06
2004-01-02,,1999.77,1458.51
2004-01-05,,2047.36,1496.58
2004-01-06,,2061.54,1504.47
2004-01-07,,2078.09,1514.45
2004-01-08,,2100.25,1530.65
2004-01-09,,2113.33,1541.84
2004-01-12,,2112.52,1540.1
2004-01-13,,2089.35,1513.21
2004-01-14,,2111.73,1536.84
2004-01-15,,2121.61,1545.65
2004-01-16,,2140.47,1553.64
2004-01-20,,2130.2,1541.34
2004-01-21,,2140.25,1554.89
2004-01-22,,2119.01,1530.42
2004-01-23,,2108.45,1519.74
2004-01-26,,2153.83,1553.66
2004-01-27,,2116.04,1519.2
2004-01-28,,2073.15,1488.61
2004-01-29,,2041.07,1474.13
2004-01-30,,2065.44,1487.78
2004-02-02,,2085.49,1481.57
2004-02-03,,2071.44,1497.07
2004-02-04,,2013.92,1461.01
2004-02-05,,2012.79,1475.41
2004-02-06,,2064.01,1498.95
2004-02-09,,2060.44,1490.7
2004-02-10,,2075.33,1503.83
2004-02-11,,2089.66,1514.49
2004-02-12,,2072.06,1499.43
2004-02-13,,2049.76,1478.54
2004-02-17,,2084.72,1512.17
2004-02-18,,2072.19,1515.44
2004-02-19,,2045.96,1484.8
2004-02-20,,2022.79,1493.45
2004-02-23,,1999.59,1454.36
2004-02-24,,2018.07,1474.04
2004-02-25,,2024.2,1461.26
2004-02-26,,2037.17,1480.88
2004-02-27,,2018.83,1459.91
2004-03-01,,2057.8,1490.18
2004-03-02,,2039.65,1473.22
2004-03-03,,2039.31,1473.28
2004-03-04,,2055.12,1481.36
2004-03-05,,2069.02,1494.29
2004-03-08,,2008.78,1441.0
2004-03-09,,1987.29,1429.36
2004-03-10,,1963.13,1417.18
2004-03-11,,1943.89,1402.2
2004-03-12,,1984.73,1431.4
2004-03-15,,1939.2,1399.87
2004-03-16,,1927.69,1394.11
2004-03-17,,1980.31,1432.23
2004-03-18,,1947.56,1407.09
2004-03-19,,1940.47,1398.58
2004-03-22,,1897.63,1369.36
2004-03-23,,1898.94,1368.67
2004-03-24,,1922.51,1391.87
2004-03-25,,1967.17,1425.86
2004-03-26,,1960.02,1415.39
2004-03-29,,1996.23,1445.82
2004-03-30,,2000.68,1445.3
2004-03-31,,2004.0,1447.95
2004-04-01,,2019.09,1457.59
2004-04-02,,2057.17,1490.3
2004-04-05,,2079.12,1508.37
2004-04-06,,2053.32,1485.7
2004-04-07,,2060.44,1492.19
2004-04-08,,2046.1,1478.44
2004-04-12,,2069.45,1497.5
2004-04-13,,2026.2,1469.88
2004-04-14,,2013.98,1485.28
2004-04-15,,1989.21,1449.4
2004-04-16,,2007.17,1460.39
2004-04-19,,2020.45,1473.53
2004-04-20,,1978.63,1436.89
2004-04-21,,1995.91,1452.92
2004-04-22,,2035.39,1488.74
2004-04-23,,2034.48,1484.36
2004-04-26,,2031.75,1474.79
2004-04-27,,2027.64,1476.42
2004-04-28,,1985.54,1449.23
2004-04-29,,1946.1,1420.66
2004-04-30,,1919.39,1401.36
2004-05-03,,1926.09,1404.06
2004-05-04,,1969.97,1438.49
2004-05-05,,1967.33,1435.46
2004-05-06,,1923.3,1403.36
2004-05-07,,1917.96,1406.19
2004-05-10,,1907.98,1403.59
2004-05-11,,1931.48,1422.51
2004-05-12,,1927.23,1417.03
2004-05-13,,1937.87,1425.69
2004-05-14,,1897.57,1394.37
2004-05-17,,1887.74,1391.77
2004-05-18,,1903.39,1404.27
2004-05-19,,1898.16,1396.34
2004-05-20,,1890.18,1390.41
2004-05-21,,1899.85,1397.7
2004-05-24,,1915.56,1408.44
2004-05-25,,1966.68,1450.06
2004-05-26,,1976.16,1455.0
2004-05-27,,1969.04,1450.67
2004-05-28,,1990.81,1469.23
2004-06-01,,1972.71,1469.27
2004-06-02,,1998.32,1474.1
2004-06-03,,1960.26,1445.21
2004-06-04,,1995.5,1455.04
2004-06-07,,2020.62,1491.45
2004-06-08,,2023.54,1496.0
2004-06-09,,1989.99,1469.04
2004-06-10,,1988.89,1481.27
2004-06-14,,1963.48,1451.78
2004-06-15,,2006.58,1487.83
2004-06-16,,2002.07,1483.6
2004-06-17,,1976.25,1458.68
2004-06-18,,2000.41,1481.36
2004-06-21,,1972.43,1450.79
2004-06-22,,1994.87,1475.12
2004-06-23,,2023.23,1495.05
2004-06-24,,2013.78,1485.88
2004-06-25,,2033.87,1503.91
2004-06-28,,2013.73,1485.25
2004-06-29,,2037.6,1507.05
2004-06-30,,2055.65,1523.48
2004-07-01,,2006.67,1477.62
2004-07-02,,1996.61,1473.73
2004-07-06,,1958.69,1441.78
2004-07-07,,1976.92,1459.07
2004-07-08,,1934.57,1430.81
2004-07-09,,1940.22,1434.0
2004-07-12,,1941.24,1435.3
2004-07-13,,1930.59,1426.11
2004-07-14,,1937.68,1411.52
2004-07-15,,1925.76,1427.72
2004-07-16,,1882.93,1392.17
2004-07-19,,1870.14,1406.15
2004-07-20,,1917.07,1421.07
2004-07-21,,1874.37,1386.57
2004-07-22,,1892.98,1411.43
2004-07-23,,1846.55,1370.7
2004-07-26,,1829.06,1359.2
2004-07-27,,1872.17,1395.95
2004-07-28,,1869.0,1392.48
2004-07-29,,1867.62,1388.06
2004-07-30,,1896.31,1412.0
2004-08-02,,1893.13,1408.31
2004-08-03,,1859.17,1379.02
2004-08-04,,1864.8,1386.28
2004-08-05,,1820.21,1352.27
2004-08-06,,1775.57,1314.97
2004-08-09,,1774.64,1314.57
2004-08-10,,1808.7,1346.71
2004-08-11,,1782.42,1328.83
2004-08-12,,1752.49,1302.74
2004-08-13,,1757.22,1301.93
2004-08-16,,1782.84,1334.78
2004-08-17,,1795.25,1331.85
2004-08-18,,1831.37,1363.74
2004-08-19,,1819.89,1344.98
2004-08-20,,1838.01,1373.01
2004-08-23,,1838.7,1377.67
2004-08-24,,1836.89,1360.82
2004-08-25,,1860.72,1391.22
2004-08-26,,1852.92,1379.69
2004-08-27,,1862.08,1393.23
2004-08-30,,1836.49,1367.73
2004-08-31,,1838.1,1354.1
2004-09-01,,1850.41,1360.58
2004-09-02,,1873.43,1402.07
2004-09-03,,1844.48,1370.01
2004-09-07,,1858.56,1372.53
2004-09-08,,1850.64,1374.79
2004-09-09,,1869.65,1396.55
2004-09-10,,1894.31,1414.55
2004-09-13,,1910.38,1435.95
2004-09-14,,1915.4,1435.91
2004-09-15,,1896.52,1412.54
2004-09-16,,1904.08,1413.22
2004-09-17,,1910.09,1427.59
2004-09-20,,1908.07,1437.3
2004-09-21,,1921.17,1440.81
2004-09-22,,1885.71,1403.16
2004-09-23,,1886.43,1413.68
2004-09-24,,1879.48,1397.5
2004-09-27,,1859.88,1383.24
2004-09-28,,1869.87,1394.43
2004-09-29,,1893.94,1411.82
2004-09-30,,1896.84,1403.89
2004-10-01,,1942.2,1452.94
2004-10-04,,1952.4,1458.08
2004-10-05,,1955.5,1467.23
2004-10-06,,1971.03,1474.36
2004-10-07,,1948.52,1454.89
2004-10-08,,1919.97,1428.11
2004-10-11,,1928.76,1441.1
2004-10-12,,1925.17,1439.07
2004-10-13,,1920.53,1425.41
2004-10-14,,1903.02,1421.59
2004-10-15,,1911.5,1441.82
2004-10-18,,1936.52,1457.31
2004-10-19,,1922.9,1443.4
2004-10-20,,1932.97,1456.19
2004-10-21,,1953.62,1478.46
2004-10-22,,1915.14,1438.13
2004-10-25,,1914.04,1439.48
2004-10-26,,1928.79,1442.14
2004-10-27,,1969.99,1483.13
2004-10-28,,1975.74,1491.86
2004-10-29,,1974.99,1475.56
2004-11-01,,1979.87,1494.88
2004-11-02,,1984.79,1509.56
2004-11-03,,2004.33,1494.85
2004-11-04,,2023.63,1519.21
2004-11-05,,2038.94,1512.74
2004-11-08,,2039.25,1522.12
2004-11-09,,2043.33,1534.37
2004-11-10,,2034.56,1514.32
2004-11-11,,2061.27,1542.39
2004-11-12,,2085.34,1558.41
2004-11-15,,2094.09,1562.04
2004-11-16,,2078.62,1541.84
2004-11-17,,2099.68,1580.26
2004-11-18,,2104.28,1581.79
2004-11-19,,2070.63,1551.77
2004-11-22,,2085.19,1568.86
2004-11-23,,2084.28,1552.85
2004-11-24,,2102.54,1583.07
2004-11-26,,2101.97,1578.26
2004-11-29,,2106.87,1567.27
2004-11-30,,2096.81,1571.11
2004-12-01,,2138.23,1607.16
2004-12-02,,2143.57,1623.6
2004-12-03,,2147.96,1612.72
2004-12-06,,2151.25,1625.61
2004-12-07,,2114.65,1589.05
2004-12-08,,2126.11,1607.49
2004-12-09,,2129.01,1615.6
2004-12-10,,2128.07,1611.23
2004-12-13,,2148.5,1608.4
2004-12-14,,2159.84,1632.17
2004-12-15,,2162.55,1615.45
2004-12-16,,2146.15,1601.62
2004-12-17,,2135.2,1596.48
2004-12-20,,2127.85,1587.21
2004-12-21,,2150.91,1611.34
2004-12-22,,2157.03,1619.56
2004-12-23,,2160.62,1619.18
2004-12-27,,2154.22,1600.25
2004-12-28,,2177.19,1624.19
2004-12-29,,2177.0,1629.9
2004-12-30,,2178.34,1621.58
2004-12-31,,2175.44,1620.31
2005-01-03,,2152.15,1598.79
2005-01-04,,2107.86,1565.02
2005-01-05,,2091.24,1562.64
2005-01-06,,2090.0,1556.84
2005-01-07,,2088.61,1577.76
2005-01-10,,2097.04,1558.54
2005-01-11,,2079.62,1545.28
2005-01-12,,2092.53,1566.69
2005-01-13,,2070.56,1543.48
2005-01-14,,2087.91,1563.79
2005-01-18,,2106.04,1574.39
2005-01-19,,2073.59,1545.63
2005-01-20,,2045.88,1514.56
2005-01-21,,2034.27,1502.48
2005-01-24,,2008.7,1480.66
2005-01-25,,2019.95,1488.6
2005-01-26,,2046.09,1513.44
2005-01-27,,2047.15,1497.36
2005-01-28,,2035.83,1486.76
2005-01-31,,2062.41,1513.06
2005-02-01,,2068.7,1527.91
2005-02-02,,2075.06,1515.45
2005-02-03,,2057.64,1501.96
2005-02-04,,2086.66,1534.97
2005-02-07,,2082.03,1522.72
2005-02-08,,2086.68,1542.41
2005-02-09,,2052.55,1504.6
2005-02-10,,2053.1,1514.22
2005-02-11,,2076.66,1535.54
2005-02-14,,2082.91,1540.01
2005-02-15,,2089.21,1561.17
2005-02-16,,2087.43,1535.37
2005-02-17,,2061.34,1519.22
2005-02-18,,2058.62,1512.73
2005-02-22,,2030.32,1493.58
2005-02-23,,2031.25,1489.99
2005-02-24,,2051.7,1517.88
2005-02-25,,2065.4,1528.0
2005-02-28,,2051.72,1498.17
2005-03-01,,2071.25,1529.37
2005-03-02,,2067.5,1541.14
2005-03-03,,2058.4,1502.32
2005-03-04,,2070.61,1530.59
2005-03-07,,2090.21,1552.53
2005-03-08,,2073.55,1527.5
2005-03-09,,2061.29,1520.45
2005-03-10,,2059.72,1504.54
2005-03-11,,2041.6,1501.99
2005-03-14,,2051.04,1502.6
2005-03-15,,2034.98,1500.88
2005-03-16,,2015.75,1482.62
2005-03-17,,2016.42,1496.8
2005-03-18,,2007.79,1475.26
2005-03-21,,2007.51,1490.57
2005-03-22,,1989.34,1464.99
2005-03-23,,1990.22,1480.13
2005-03-24,,1991.06,1469.94
2005-03-28,,1992.52,1472.71
2005-03-29,,1973.88,1458.26
2005-03-30,,2005.67,1491.74
2005-03-31,,1999.23,1478.66
2005-04-01,,1984.81,1466.49
